agent_code,agent_dob,agent_doj,agent_status,agent_education,agent_age,agent_tenure_days,agent_persistency,last_6_month_submissions,average_premium,is_reinstated,prev_persistency,num_complaints,target_completion_perc,has_contacted_in_last_6_months
60465001,13-05-1993,18-07-2019,Active,Graduate,27,431,0.57,35,553,0,0,8,0.69,1
60399502,27-09-1991,24-08-2017,Active,Graduate,29,1133,0.7,27,173,0,0,2,0.87,1
60505206,07-07-1983,12-09-2020,Active,Graduate,37,18,0.87,43,719,0,0,4,0.96,0
60507246,01-03-1978,28-09-2020,Active,High School,43,2,0.79,44,1006,0,0,8,0.9,0
60505732,03-04-1980,17-09-2020,Active,Lt High School,41,13,0.88,58,213,0,0,7,0.81,1
60507141,15-04-1990,28-09-2020,Active,Graduate,30,2,0.73,18,336,0,0,1,0.98,1
60452084,29-01-1983,05-03-2019,Active,High School,38,573,0.82,47,509,0,0,7,0.82,1
60496623,29-11-1977,21-06-2020,Active,High School,43,99,0.99,48,3861,0,0,6,0.94,1
60299784,04-06-1959,28-10-2014,Active,Lt High School,61,2162,0.81,58,2802,0,0,11,0.96,1
60504318,05-09-1983,05-09-2020,Active,High School,37,23,0.94,42,1090,0,0,3,0.8,0
60451032,03-03-1985,26-02-2019,Active,Lt High School,36,580,0.79,57,829,0,0,13,0.86,1
60506014,17-10-1996,19-09-2020,Active,Graduate,24,18,0.85,21,652,0,0,8,0.82,1
60302800,17-01-1979,29-11-2014,Active,Lt High School,42,2139,0.93,46,538,0,0,13,0.89,0
60505138,20-09-1992,11-09-2020,Inactive,Lt High School,28,26,0,0,491,0,0,7,0.65,0
60480094,07-04-1996,26-11-2019,Active,Some College,25,316,0.71,36,1573,0,0,7,0.81,0
60325816,04-03-1970,20-08-2015,Active,High School,51,1859,0.77,58,728,1,0.93,4,0.9,0
60189373,30-05-1971,15-10-2010,Active,Some College,49,3629,0.81,44,2914,0,0,3,0.82,1
60419229,01-06-1969,23-03-2018,Active,High School,51,922,0.82,46,630,0,0,2,0.89,0
60429890,04-10-1988,28-07-2018,Active,High School,32,795,0.77,36,976,1,0.61,4,0.92,1
60464843,21-08-1993,16-07-2019,Active,Some College,27,426,0.75,33,5206,0,0,8,0.87,1
60467244,24-06-1996,31-07-2019,Active,Graduate,24,411,0.5,17,2671,0,0,8,0.9,1
60500810,28-09-1996,05-08-2020,Active,Graduate,24,40,0.73,19,1584,0,0,3,0.9,1
60498981,16-10-1991,17-07-2020,Active,High School,29,59,0.59,31,2656,0,0,6,0.91,1
60476016,25-07-1994,18-10-2019,Active,High School,26,332,0.88,16,1308,0,0,8,0.91,0
60501635,02-12-1989,12-08-2020,Active,High School,31,56,0.82,32,1002,0,0,4,0.89,0
60474589,17-04-1983,30-09-2019,Active,Some College,38,407,0.8,50,190,1,1,2,0.93,1
60510878,23-05-1991,25-11-2020,Active,Some College,30,5,0.75,32,648,0,0,2,0.84,1
60511224,19-05-1996,30-11-2020,Active,High School,25,0,0.56,34,720,0,0,6,0.6,0
60488582,01-07-1976,20-02-2020,Active,Lt High School,44,284,0.97,50,1506,0,0,7,0.91,1
60507749,01-01-1975,30-09-2020,Active,Some College,46,31,0.94,46,390,1,0.74,1,0.97,1
60506401,13-03-1989,22-09-2020,Active,Lt High School,32,39,0.51,36,484,0,0,10,0.67,1
60505270,30-11-1976,14-09-2020,Active,High School,44,47,0.74,60,353,0,0,1,0.93,0
60489779,01-06-1975,28-02-2020,Active,High School,45,246,0.94,59,885,1,0.9,7,0.85,1
60373234,18-07-1977,24-11-2016,Active,Some College,43,1426,0.83,45,721,1,0.94,4,0.88,1
60485625,07-08-2000,22-01-2020,Active,Some College,20,272,0.81,33,538,0,0,6,0.89,1
60283013,01-01-1970,07-03-2014,Active,Some College,51,2440,0.97,49,1970,1,0.9,0,0.97,1
60409823,14-08-1992,18-12-2017,Active,Some College,28,1058,0.68,26,650,0,0,5,0.83,1
60508441,22-08-1988,07-10-2020,Active,Lt High School,32,34,0.65,39,526,0,0,13,0.93,1
60460098,22-12-1969,06-06-2019,Active,Graduate,51,523,0.73,44,2395,0,0,1,0.85,0
60510318,20-03-1979,12-11-2020,Active,High School,42,15,0.84,46,1092,0,0,0,0.84,1
60371905,01-05-1990,09-11-2016,Active,Graduate,31,1479,0.86,22,487,1,0.64,5,0.95,0
60509075,10-06-1973,16-10-2020,Active,Lt High School,47,42,0.84,50,1298,0,0,12,0.96,1
60473211,11-06-1974,20-09-2019,Active,Graduate,46,435,0.89,48,1480,1,0.7,5,0.96,1
60510743,11-05-1996,23-11-2020,Active,High School,25,5,0.89,22,681,0,0,6,0.84,0
60405809,06-06-1973,03-11-2017,Active,Graduate,48,1121,0.94,45,1201,0,0,8,0.92,1
60509525,27-05-1987,24-10-2020,Active,Some College,34,35,0.71,33,1661,0,0,3,0.86,1
60218710,03-02-1988,13-09-2011,Active,Lt High School,33,3364,0.81,28,1191,0,0,27,0.94,0
60481224,21-06-1982,03-12-2019,Active,Graduate,38,333,0.85,58,1966,0,0,8,0.9,1
60442881,21-09-1976,20-12-2018,Active,Some College,44,681,0.76,50,945,0,0,5,0.95,1
60509509,03-03-1992,23-10-2020,Active,Some College,29,8,0.64,16,496,0,0,8,0.92,1
60464249,25-06-1987,10-07-2019,Active,High School,33,479,0.58,36,2681,1,0.87,1,0.96,0
60504632,03-07-1989,08-09-2020,Active,High School,31,63,0.51,16,404,0,0,8,0.62,1
60486955,02-08-1977,31-01-2020,Active,Graduate,43,284,0.76,49,491,0,0,0,0.92,1
60480754,11-07-1994,29-11-2019,Active,High School,26,347,0.73,22,989,0,0,8,0.81,1
60300863,08-12-1975,11-11-2014,Inactive,Lt High School,45,2191,0.98,0,400,0,0,30,0.89,0
60462289,07-10-1978,25-06-2019,Active,Graduate,42,485,0.88,44,658,0,0,6,0.83,0
60480657,04-06-1991,29-11-2019,Active,Graduate,29,328,0.57,39,883,0,0,8,0.86,0
60308492,01-06-1987,16-02-2015,Active,Some College,33,2070,0.73,31,580,0,0,8,0.93,1
60320927,15-05-1971,30-06-2015,Active,Graduate,50,1959,0.97,44,2359,0,0,4,0.96,1
60437246,01-05-1982,18-10-2018,Active,High School,39,753,0.71,46,981,0,0,6,0.94,1
60397417,03-06-1957,30-07-2017,Active,High School,63,1198,0.71,48,3965,0,0,6,0.89,0
60473781,29-06-1985,26-09-2019,Active,Lt High School,35,364,0.73,60,501,0,0,10,0.81,1
60505415,27-12-1999,15-09-2020,Active,Some College,21,9,0.58,15,250,1,0.6,2,0.82,1
60148041,13-02-1971,27-05-2009,Active,High School,50,4138,0.7,42,1047,0,0,8,0.87,1
60410045,08-07-1972,19-12-2017,Active,High School,48,1010,0.77,54,842,0,0,3,0.9,1
60407302,17-04-1981,23-11-2017,Active,Some College,39,1036,0.92,60,696,0,0,6,0.84,0
60117070,08-04-1975,21-08-2008,Active,Some College,45,4417,0.94,56,810,0,0,7,0.83,1
60503573,06-10-1997,29-08-2020,Active,High School,23,51,0.87,32,927,0,0,2,0.9,1
60501610,14-09-1987,11-08-2020,Active,High School,33,50,0.69,30,1067,0,0,7,0.89,1
60371584,15-05-1990,02-11-2016,Active,Lt High School,30,1428,0.84,24,917,0,0,11,0.85,0
60455734,12-12-1972,16-04-2019,Active,Some College,48,533,0.87,55,1219,0,0,7,0.83,1
60503678,03-02-1981,29-08-2020,Active,Some College,40,32,0.76,47,640,0,0,0,0.88,1
60385984,07-03-1988,24-03-2017,Active,Lt High School,33,1286,0.55,21,401,0,0,21,0.71,1
60508055,02-10-1960,30-09-2020,Active,Some College,60,0,0.98,45,814,0,0,6,0.86,1
60505644,25-05-1998,16-09-2020,Active,Some College,22,19,0.52,16,335,0,0,6,0.78,1
60393595,05-06-1991,29-06-2017,Active,Some College,29,1194,0.8,29,748,0,0,8,0.95,0
60506006,25-04-1980,19-09-2020,Active,Some College,40,4,0.84,42,1664,0,0,4,0.94,0
60344612,17-10-1975,12-02-2016,Active,Graduate,45,1685,0.78,58,289,0,0,0,0.93,0
60480592,31-07-1978,28-11-2019,Active,High School,42,300,0.88,53,634,0,0,8,0.89,1
60507565,12-08-1991,30-09-2020,Active,Some College,29,5,0.65,19,336,0,0,6,0.85,1
60506114,26-01-1988,19-09-2020,Active,Graduate,33,16,0.75,23,503,0,0,7,0.97,0
60411173,05-03-1971,28-12-2017,Active,Graduate,50,1026,0.87,42,733,0,0,8,0.82,1
60395911,24-06-1976,21-07-2017,Active,Some College,44,1190,0.77,58,261,0,0,6,0.97,1
60409597,01-05-1975,15-12-2017,Active,Some College,46,1043,0.95,48,1041,0,0,5,0.85,1
60481610,01-06-1990,09-12-2019,Active,High School,30,301,0.83,37,245,0,0,1,0.8,1
60498328,29-03-1977,09-07-2020,Active,High School,44,88,0.93,52,423,0,0,8,0.94,1
60348623,01-04-1996,18-03-2016,Active,High School,25,1662,0.68,39,1513,0,0,5,0.93,1
60498008,05-12-1989,06-07-2020,Active,Some College,31,1,0.87,32,596,0,0,4,0.83,0
60497175,28-01-1999,26-06-2020,Active,Some College,21,11,0.76,28,515,0,0,8,0.83,1
60497219,17-09-1958,27-06-2020,Active,Lt High School,62,10,0.79,55,1011,0,0,10,0.89,1
60487929,23-02-1988,13-02-2020,Active,Graduate,32,145,0.62,29,1915,0,0,6,0.92,1
60472697,03-06-1963,18-09-2019,Active,Some College,57,293,0.71,57,918,1,0.87,5,0.83,1
60470136,20-04-1991,29-08-2019,Active,Lt High School,29,313,0.78,20,851,0,0,12,0.92,1
60417483,01-04-1972,06-03-2018,Active,High School,48,854,0.81,47,797,0,0,6,0.87,1
60444063,21-09-1988,28-12-2018,Active,Some College,32,556,0.59,27,485,0,0,0,0.92,1
60366364,10-06-1990,16-09-2016,Active,Lt High School,30,1389,0.87,26,1086,0,0,25,0.94,1
60495513,14-06-1977,06-06-2020,Active,High School,43,31,0.86,52,425,0,0,7,0.83,0
60483546,14-07-1992,26-12-2019,Active,Some College,28,194,0.73,39,385,0,0,1,0.84,1
60369045,12-09-1975,30-09-2016,Active,High School,45,1376,0.86,48,377,1,0.71,3,0.98,0
60355762,01-07-1965,15-06-2016,Active,High School,55,1483,0.86,52,352,0,0,5,0.92,0
60449728,04-11-1988,16-02-2019,Active,Lt High School,32,507,0.82,31,540,0,0,12,0.97,0
60239982,14-08-1986,25-09-2012,Active,High School,34,2842,0.53,20,13405,0,0,2,0.88,1
60495895,06-08-1993,12-06-2020,Active,High School,27,25,0.58,33,328,0,0,6,0.78,1
60473875,09-10-1984,26-09-2019,Inactive,Lt High School,36,285,0,0,536,0,0,11,0.8,0
60493670,08-04-1994,05-05-2020,Active,Some College,26,63,0.62,39,452,0,0,8,0.83,0
60463091,11-04-1971,28-06-2019,Active,Graduate,49,375,0.73,59,1116,0,0,4,0.89,0
60485801,14-01-1975,23-01-2020,Active,Graduate,46,166,0.84,41,790,0,0,8,0.93,1
60452911,05-07-1968,14-03-2019,Active,High School,52,481,0.77,46,1150,0,0,7,0.92,1
60221930,13-06-1986,21-10-2011,Active,Lt High School,34,3182,0.87,34,880,0,0,30,0.82,0
60479970,10-07-1993,26-11-2019,Active,Some College,27,224,0.68,23,301,0,0,6,0.84,1
60381635,19-04-1971,10-02-2017,Active,Lt High School,49,1243,0.7,41,1098,0,0,28,0.89,1
60383430,11-02-1992,27-02-2017,Active,Lt High School,28,1226,0.7,29,3794,1,0.69,26,0.98,1
60497611,03-11-1984,30-06-2020,Active,High School,36,8,0.81,46,585,0,0,8,0.92,1
60334925,11-09-1963,25-11-2015,Active,High School,57,1687,0.75,42,344,0,0,7,0.91,1
60498138,09-08-1976,07-07-2020,Active,Some College,44,1,0.85,55,144,0,0,8,0.93,0
60461010,03-09-1986,18-06-2019,Active,High School,34,385,0.65,38,3035,0,0,0,0.91,0
60411034,19-08-1992,28-12-2017,Active,Graduate,28,922,0.76,34,1531,0,0,4,0.84,1
60482664,01-10-1984,19-12-2019,Active,Some College,36,201,0.95,40,630,0,0,3,0.9,1
60392590,13-08-1973,21-06-2017,Active,Some College,47,1112,0.77,50,1225,0,0,7,0.89,1
60276516,01-01-1962,28-12-2013,Active,High School,59,2383,0.72,55,2427,0,0,0,0.94,1
60485341,07-08-1999,18-01-2020,Active,Some College,21,171,0.9,37,346,0,0,6,0.96,1
60463362,22-06-1997,29-06-2019,Active,Some College,23,374,0.56,34,574,0,0,4,0.88,1
60316311,30-05-1983,27-05-2015,Active,Lt High School,37,1867,0.94,58,1471,0,0,23,0.85,1
60434226,01-06-1978,18-09-2018,Active,Some College,42,657,0.91,54,1077,1,0.81,4,0.88,1
60376360,22-04-1975,27-12-2016,Active,Graduate,45,1287,0.96,40,1271,1,0.93,4,0.96,0
60495883,19-06-1998,12-06-2020,Active,High School,22,24,0.65,34,2906,0,0,7,0.97,1
60427375,27-05-1997,04-07-2018,Active,Some College,23,838,0.77,27,2585,1,0.89,0,0.96,0
60504509,17-07-1979,07-09-2020,Active,Some College,41,42,0.73,41,242,0,0,4,0.89,0
60486831,14-06-1990,30-01-2020,Active,Graduate,30,256,0.57,21,464,0,0,6,0.62,1
60386231,16-05-1995,25-03-2017,Active,Some College,25,1297,0.84,19,1392,0,0,7,0.86,1
60442906,23-11-1987,20-12-2018,Active,High School,33,662,0.62,17,1856,0,0,6,0.87,0
60495923,01-08-1981,12-06-2020,Active,Lt High School,39,129,0.95,43,2075,0,0,12,0.86,0
60504476,25-05-1999,07-09-2020,Active,Some College,21,42,0.62,36,115,0,0,8,0.91,0
60507154,19-01-1983,28-09-2020,Active,Some College,38,14,0.74,52,1678,0,0,6,0.97,0
60385168,21-04-1965,18-03-2017,Active,Graduate,56,1304,0.74,47,4409,1,0.77,6,0.87,1
60501011,14-08-1990,07-08-2020,Active,Some College,30,66,0.52,15,1638,1,0.87,8,0.8,0
60357172,15-07-1961,24-06-2016,Active,High School,59,1571,0.96,56,8046,0,0,8,0.85,1
60379494,03-04-1973,24-01-2017,Active,Lt High School,48,1357,0.73,57,1677,0,0,15,0.93,1
60505441,29-04-1994,15-09-2020,Active,Graduate,26,27,0.65,39,204,0,0,8,0.87,0
60157291,27-09-1983,29-08-2009,Active,Graduate,37,4044,0.72,46,254,1,0.87,0,0.88,0
60182896,03-06-1976,10-08-2010,Active,High School,44,3704,1,56,799,0,0,4,0.97,1
60488705,04-06-1988,22-02-2020,Active,Graduate,32,221,0.59,33,1845,0,0,4,0.95,0
60474495,20-12-1995,30-09-2019,Active,Graduate,25,366,0.69,32,1987,0,0,6,0.91,1
60481903,21-07-1993,11-12-2019,Active,High School,27,294,0.67,21,558,0,0,5,0.87,1
60504251,20-08-1986,04-09-2020,Active,Some College,34,26,0.85,21,210,0,0,4,0.86,0
60420998,29-05-1988,07-04-2018,Active,Graduate,32,926,0.6,16,2535,0,0,6,0.83,1
60180602,18-10-1959,16-07-2010,Active,High School,61,3748,0.79,47,2919,1,0.78,7,0.89,1
60473637,30-08-1994,25-09-2019,Active,Some College,26,365,0.63,19,818,0,0,6,0.91,1
60492421,19-08-1994,24-04-2020,Active,High School,26,176,0.73,37,937,0,0,8,0.96,0
60447199,01-03-1977,28-01-2019,Active,High School,43,557,0.82,55,769,0,0,1,0.98,1
60380608,06-04-1995,30-01-2017,Active,Graduate,25,1282,0.83,23,471,0,0,0,0.84,1
60500707,14-08-1997,04-08-2020,Active,High School,23,0,0.87,34,1583,0,0,4,0.9,0
60412852,30-04-1990,18-01-2018,Active,High School,30,929,0.65,33,1587,0,0,5,0.87,0
60500608,25-05-1986,31-07-2020,Active,High School,34,17,0.63,29,1781,0,0,8,0.82,1
60314556,05-09-1992,30-04-2015,Active,High School,28,1926,0.8,38,450,0,0,4,0.97,1
60434087,21-05-1995,17-09-2018,Active,Some College,25,690,0.89,36,345,0,0,1,0.8,0
60411331,26-01-1995,29-12-2017,Active,Graduate,26,949,0.88,36,218,1,0.54,2,0.86,0
60478956,17-03-1997,18-11-2019,Active,Some College,23,260,0.86,37,3901,1,0.51,6,0.94,0
60480416,22-06-1988,28-11-2019,Active,High School,32,253,0.82,36,303,0,0,4,0.86,1
60463308,30-08-1980,29-06-2019,Active,High School,40,408,0.96,50,1405,0,0,5,0.98,0
60489116,03-04-1966,25-02-2020,Active,Some College,54,167,0.97,59,909,1,0.74,8,0.8,1
60387888,04-07-1998,27-04-2017,Active,Lt High School,22,1208,0.7,40,853,0,0,6,0.95,1
60473971,29-08-1992,27-09-2019,Active,Graduate,28,325,0.86,37,854,0,0,6,0.84,1
60444419,24-06-1979,31-12-2018,Active,Some College,41,595,0.9,47,725,0,0,2,0.97,1
60501318,08-08-1970,10-08-2020,Active,High School,50,7,0.9,55,2351,1,0.96,8,0.93,1
60466479,23-10-1972,28-07-2019,Active,Lt High School,48,379,0.72,44,893,0,0,9,0.87,1
60486174,01-11-1981,27-01-2020,Active,Some College,39,203,0.96,48,594,0,0,6,0.91,1
60447255,19-04-1983,28-01-2019,Active,Lt High School,37,567,0.87,48,514,0,0,11,0.9,1
60144469,24-01-1962,02-04-2009,Active,Graduate,59,4157,0.87,59,813,0,0,7,0.88,1
60301805,11-05-1980,22-11-2014,Active,Lt High School,40,2163,0.98,60,822,0,0,29,0.84,1
60329513,02-06-1983,23-09-2015,Active,High School,37,1858,0.89,47,1121,0,0,3,0.83,1
60508484,14-08-1989,07-10-2020,Active,High School,31,17,0.75,21,1206,0,0,6,0.94,1
60484305,06-03-1997,31-12-2019,Active,Lt High School,24,318,0.52,27,905,1,0.83,8,0.93,1
60420260,20-02-1974,29-03-2018,Active,Some College,47,977,0.74,43,466,0,0,3,0.9,1
60402135,20-05-1988,20-09-2017,Active,Some College,32,1139,0.83,35,500,0,0,5,0.92,1
60460339,11-09-1979,10-06-2019,Active,Graduate,41,511,0.73,53,736,0,0,8,0.92,1
60402216,01-07-1975,21-09-2017,Active,Graduate,45,1127,0.9,60,1378,0,0,6,0.92,0
60490737,12-04-1972,12-03-2020,Active,Graduate,49,224,0.82,50,407,0,0,1,0.96,1
60088483,28-03-1974,28-12-2007,Active,Lt High School,47,4682,0.98,49,2375,0,0,13,0.86,1
60506279,16-07-1968,21-09-2020,Active,High School,52,31,0.71,52,1696,0,0,5,0.84,0
60341587,10-01-1993,20-01-2016,Active,Some College,28,1739,0.68,16,931,1,0.88,0,0.89,0
60506835,24-07-1996,25-09-2020,Active,Graduate,24,29,0.8,25,2319,1,0.5,1,0.81,1
60410168,01-01-1982,20-12-2017,Active,Lt High School,39,1059,0.95,41,428,0,0,27,0.98,1
60319307,20-12-1978,23-06-2015,Active,Graduate,42,1987,0.75,58,774,0,0,3,0.81,1
60474143,01-06-1981,27-09-2019,Active,Graduate,40,430,0.79,43,312,0,0,5,0.92,0
60510997,04-06-1981,26-11-2020,Active,Lt High School,40,4,0.89,55,776,0,0,5,0.95,1
60508696,30-12-1995,12-10-2020,Active,Some College,25,10,0.74,32,1064,0,0,5,0.93,1
60465848,01-06-1989,25-07-2019,Active,High School,31,457,0.79,22,663,0,0,5,0.88,1
60491345,09-04-1956,18-03-2020,Active,High School,65,220,0.88,55,928,0,0,5,0.84,1
60358685,07-04-1973,04-07-2016,Active,High School,48,1593,0.95,55,2504,1,0.75,8,0.8,0
60477648,23-11-1990,31-10-2019,Active,Some College,30,379,0.67,31,1158,0,0,7,0.94,1
60483596,08-10-1984,27-12-2019,Active,Some College,36,269,0.84,59,1721,0,0,1,0.8,1
60505124,05-05-1993,11-09-2020,Active,High School,27,10,0.75,19,1596,0,0,7,0.94,1
60492209,30-08-2000,23-04-2020,Active,High School,20,129,0.88,27,1077,1,0.6,6,0.96,0
60456983,26-12-1979,06-05-2019,Active,Graduate,41,494,0.92,58,1201,0,0,7,0.89,1
60504938,22-07-1991,10-09-2020,Active,High School,29,1,0.8,34,907,0,0,1,0.89,1
60501299,18-09-1995,10-08-2020,Active,Some College,25,32,0.67,19,1039,0,0,6,0.85,1
60327360,25-04-1981,28-08-2015,Active,High School,39,1829,0.96,53,503,0,0,1,0.92,1
60499459,10-03-1991,22-07-2020,Active,Graduate,29,39,0.74,35,395,0,0,4,0.9,0
60373995,15-12-1972,30-11-2016,Active,High School,48,1369,0.9,50,2055,1,0.74,4,0.85,1
60502635,18-01-1977,20-08-2020,Active,High School,44,10,0.75,50,535,0,0,1,0.98,0
60502530,28-08-1976,19-08-2020,Active,Graduate,44,11,0.7,52,2186,1,0.98,2,0.89,0
60413586,19-06-1973,24-01-2018,Active,Some College,47,950,0.81,56,2383,0,0,2,0.96,1
60474890,30-12-1978,30-09-2019,Active,Lt High School,42,347,1,59,1159,0,0,9,0.96,0
60479801,16-11-1983,25-11-2019,Active,Graduate,37,291,0.72,50,592,0,0,0,0.92,1
60359077,20-11-1993,11-07-2016,Active,Graduate,27,1523,0.56,39,3241,0,0,8,0.81,1
60421630,06-06-1988,28-04-2018,Active,Graduate,32,867,0.73,21,235,0,0,3,0.84,1
60447307,01-05-1976,29-01-2019,Active,Some College,44,579,0.82,58,1074,0,0,6,0.86,1
60500507,23-04-2000,31-07-2020,Active,Some College,20,30,0.54,27,145,0,0,3,0.93,1
60460682,28-01-1988,13-06-2019,Active,High School,33,456,0.59,26,1077,0,0,7,0.96,1
60501877,18-07-1990,13-08-2020,Active,Lt High School,30,29,0.55,21,422,0,0,12,0.7,1
60481066,10-08-1973,30-11-2019,Active,Graduate,47,311,0.97,40,689,1,0.89,8,0.9,1
60408237,27-09-1971,30-11-2017,Active,High School,49,1041,0.86,58,2708,0,0,6,0.97,0
60371934,02-04-1975,10-11-2016,Active,Some College,46,1426,0.87,54,1195,0,0,6,0.82,0
60435441,29-08-1978,27-09-2018,Active,Lt High School,42,704,0.95,59,540,0,0,11,0.87,1
60483620,25-07-1982,27-12-2019,Active,Graduate,38,248,0.95,40,2883,0,0,1,0.93,0
60458872,01-05-1993,27-05-2019,Active,Graduate,27,462,0.65,35,764,0,0,4,0.98,0
60501777,06-05-1985,12-08-2020,Active,Lt High School,35,19,0.72,50,574,0,0,11,0.87,0
60494924,30-07-1992,26-05-2020,Active,Some College,28,97,0.58,35,530,1,0.6,7,0.75,0
60469053,28-02-1970,22-08-2019,Active,Some College,51,411,0.94,60,1012,0,0,5,0.93,0
60506664,23-05-1995,24-09-2020,Active,Lt High School,25,12,0.56,28,862,0,0,12,0.85,0
60466265,21-03-1984,26-07-2019,Active,High School,37,438,0.95,41,362,0,0,1,0.9,0
60498002,13-07-1988,06-07-2020,Active,High School,32,1,0.85,23,721,0,0,8,0.85,1
60148003,21-05-1981,27-05-2009,Active,High School,39,4059,0.99,59,993,0,0,7,0.91,1
60454990,30-04-1984,29-03-2019,Active,Graduate,36,466,0.8,46,637,0,0,6,0.97,1
60179081,28-12-1962,25-06-2010,Active,High School,58,3665,0.76,46,4136,0,0,3,0.87,1
60488344,31-10-1977,18-02-2020,Active,Graduate,43,140,0.79,42,1841,0,0,8,0.9,1
60466301,28-07-1989,26-07-2019,Active,Some College,31,347,0.67,20,591,0,0,2,0.92,0
60494475,07-05-1992,18-05-2020,Active,High School,28,51,0.75,39,904,1,0.61,3,0.96,1
60399549,04-06-1986,24-08-2017,Active,Some College,34,1049,0.54,39,701,0,0,5,0.89,0
60466553,31-07-1996,29-07-2019,Active,Lt High School,24,345,0.62,34,404,0,0,5,0.81,1
60486927,15-03-1981,31-01-2020,Active,Graduate,39,158,0.72,51,2744,1,0.96,4,0.81,1
60492744,08-10-1996,25-04-2020,Active,Lt High School,24,73,0.86,39,456,0,0,5,0.83,0
60145036,25-04-1966,16-04-2009,Active,High School,54,4100,0.73,44,1122,0,0,5,0.86,1
60417641,29-06-1975,09-03-2018,Active,Graduate,45,851,0.84,44,76,1,0.92,0,0.98,0
60495957,07-07-1992,12-06-2020,Active,High School,28,25,0.89,26,250,0,0,5,0.85,1
60467732,01-06-1967,12-08-2019,Active,Some College,53,330,1,47,2076,1,0.79,5,0.92,1
60473788,12-05-1960,26-09-2019,Active,Lt High School,60,285,0.95,60,793,1,0.77,11,0.95,1
60429325,22-05-1972,25-07-2018,Active,High School,48,713,0.96,59,974,0,0,5,0.91,1
60475980,09-06-1969,18-10-2019,Active,Graduate,51,262,0.98,47,291,0,0,6,0.93,1
60471807,06-10-1970,11-09-2019,Active,Graduate,50,299,0.84,48,362,0,0,0,0.91,1
60423314,30-07-1976,24-05-2018,Active,High School,44,775,0.92,44,158,0,0,3,0.81,0
60187331,07-06-1983,27-09-2010,Active,Some College,37,3572,0.79,49,554,1,0.97,4,0.89,1
60495724,17-10-1992,11-06-2020,Active,Graduate,28,27,0.69,39,574,0,0,6,0.83,1
60063512,14-04-1974,24-03-2007,Active,Some College,46,4855,0.87,50,193,0,0,1,0.95,1
60479162,20-12-2000,19-11-2019,Active,Some College,20,230,0.53,28,7596,0,0,8,0.85,0
60440640,08-02-1984,26-11-2018,Active,Graduate,36,588,0.72,58,4898,0,0,2,0.94,1
60432636,18-08-1979,29-08-2018,Active,Graduate,41,677,0.95,58,1044,0,0,6,0.88,1
60195377,27-07-1959,08-12-2010,Active,Lt High School,61,3498,0.87,57,2536,0,0,21,0.97,0
60497847,12-06-1980,03-07-2020,Active,High School,40,3,0.8,50,633,0,0,6,0.81,1
60497595,04-04-1994,30-06-2020,Active,High School,26,7,0.7,30,1273,0,0,1,0.89,1
60491089,11-12-1984,16-03-2020,Active,Some College,36,113,0.71,44,859,0,0,4,0.96,1
60387809,23-07-1991,27-04-2017,Active,Graduate,29,1167,0.82,31,1240,0,0,8,0.93,1
60434151,23-07-1985,18-09-2018,Active,High School,35,658,0.84,52,246,0,0,6,0.93,1
60096274,10-05-1977,21-02-2008,Active,High School,43,4520,0.74,46,1354,0,0,4,0.83,0
60471341,15-10-1983,06-09-2019,Active,Lt High School,37,305,0.85,46,179,0,0,8,0.86,1
60222038,11-07-1982,25-10-2011,Active,Some College,38,3178,0.97,41,505,1,0.92,5,0.97,0
60402514,19-01-1969,22-09-2017,Active,High School,51,1019,0.99,51,871,0,0,6,0.89,1
60496116,23-05-1977,16-06-2020,Active,High School,43,21,0.75,41,880,0,0,4,0.81,1
60490362,10-07-1992,06-03-2020,Active,High School,28,123,0.71,28,2129,1,0.64,8,0.91,0
60482569,13-07-1982,18-12-2019,Active,High School,38,202,1,53,468,0,0,5,0.95,1
60405081,06-02-1975,27-10-2017,Active,High School,45,984,0.92,52,1072,0,0,2,0.9,1
60320404,06-10-1978,28-06-2015,Active,High School,42,1836,0.97,43,3256,0,0,0,0.97,1
60464300,05-08-1978,10-07-2019,Active,Some College,42,363,0.86,50,304,0,0,5,0.87,1
60495955,26-11-1996,12-06-2020,Active,High School,24,26,0.51,19,411,0,0,8,0.63,1
60009983,01-06-1965,29-12-2003,Active,Some College,55,6036,0.82,45,195,1,0.84,7,0.9,1
60152456,01-01-1970,15-07-2009,Active,Lt High School,51,4011,0.99,46,1841,1,0.96,26,0.84,1
60465301,05-07-1987,22-07-2019,Active,High School,33,457,0.68,28,2035,0,0,8,0.86,0
